Production_Date,Product_Type,Output_Units,Waste_Units,Quality_Score
2023-03-11 23:00:00,Milk,5418,415.5,73.94
2023-03-12 00:00:00,Milk,5757,58.0,91.43
2023-03-12 01:00:00,Yogurt,1426,238.0,99.52
2023-03-12 02:00:00,ChocoMilk Deluxe,9137,50.0,82.7
2023-03-12 03:00:00,Yogurt,6823,93.0,79.76
2023-03-12 04:00:00,Milk,5714,233.0,98.07
2023-03-12 05:00:00,ChocoMilk Deluxe,8950,399.0,81.43
2023-03-12 06:00:00,Cheese,7727,97.0,95.29
2023-03-12 07:00:00,Milk,2343,425.0,87.07
2023-03-12 08:00:00,ChocoMilk Deluxe,2074,304.5,74.57
2023-03-12 09:00:00,Cheese,1142,399.0,80.11
2023-03-12 10:00:00,Cheese,1746,402.0,88.23
2023-03-12 11:00:00,Yogurt,8535,145.0,94.68
2023-03-12 12:00:00,Cheese,2041,165.0,94.14
2023-03-12 13:00:00,Milk,8155,301.0,98.99
2023-03-12 14:00:00,Milk,7809,321.0,75.31
2023-03-12 15:00:00,Milk,1047,208.0,85.19
2023-03-12 16:00:00,Yogurt,7118,204.0,90.8
2023-03-12 17:00:00,Yogurt,7724,29.0,81.12
2023-03-12 18:00:00,Yogurt,2300,165.0,93.95
2023-03-12 19:00:00,Milk,2295,146.0,89.88
2023-03-12 20:00:00,Cheese,6123,618.0,79.86
2023-03-12 21:00:00,Milk,4412,36.0,99.4
2023-03-12 22:00:00,Cheese,2448,269.0,98.87
2023-03-12 23:00:00,Milk,6028,349.0,84.85
2023-03-13 00:00:00,Yogurt,3156,39.0,95.17
2023-03-13 01:00:00,Milk,3936,74.0,85.25
2023-03-13 02:00:00,Milk,3509,225.0,85.06
2023-03-13 03:00:00,Cheese,5620,464.0,95.23
2023-03-13 04:00:00,Yogurt,3176,303.0,97.85
2023-03-13 05:00:00,Milk,9822,16.0,94.0
2023-03-13 06:00:00,Milk,6592,127.0,90.81
2023-03-13 07:00:00,Yogurt,2082,71.0,90.62
2023-03-13 08:00:00,Unicorn Cheese,9562,0.0,100.0
2023-03-13 09:00:00,Milk,3647,123.0,92.24
2023-03-13 10:00:00,Milk,4798,1.5,77.81
2023-03-13 11:00:00,Milk,8453,499.0,91.75
2023-03-13 12:00:00,Yogurt,9283,276.0,73.83
2023-03-13 13:00:00,ChocoMilk Deluxe,5395,58.5,75.33
2023-03-13 14:00:00,Yogurt,1016,215.0,91.09
2023-03-13 15:00:00,Cheese,9058,424.5,72.53
2023-03-13 16:00:00,Cheese,6829,472.0,96.16
2023-03-13 17:00:00,Yogurt,7113,172.0,84.28
2023-03-13 18:00:00,Yogurt,4840,400.0,99.87
2023-03-13 19:00:00,Unicorn Cheese,6937,0.0,100.0
2023-03-13 20:00:00,Yogurt,9781,451.0,80.57
2023-03-13 21:00:00,Yogurt,8473,360.0,72.87
2023-03-13 22:00:00,Yogurt,4888,42.0,91.39
2023-03-13 23:00:00,Milk,2378,188.0,80.29
2023-03-14 00:00:00,Cheese,8744,634.5,73.93
2023-03-14 01:00:00,ChocoMilk Deluxe,8663,0.0,80.28
2023-03-14 02:00:00,Cheese,1528,22.5,71.02
2023-03-14 03:00:00,Cheese,5503,219.0,98.54
2023-03-14 04:00:00,Cheese,2277,355.0,87.03
2023-03-14 05:00:00,Yogurt,9657,84.0,99.57
2023-03-14 06:00:00,Cheese,3368,748.5,77.85
2023-03-14 07:00:00,ChocoMilk Deluxe,7735,411.0,82.5
2023-03-14 08:00:00,Milk,8924,361.5,78.39
2023-03-14 09:00:00,Yogurt,8142,71.0,88.55
2023-03-14 10:00:00,Milk,3550,247.0,97.23
2023-03-14 11:00:00,Milk,3914,221.0,96.08
2023-03-14 12:00:00,Milk,1831,211.0,89.04
2023-03-14 13:00:00,Yogurt,8308,246.0,77.43
2023-03-14 14:00:00,Cheese,9002,125.0,95.18
2023-03-14 15:00:00,Yogurt,4157,579.0,77.03
2023-03-14 16:00:00,Yogurt,5991,383.0,84.42
2023-03-14 17:00:00,Yogurt,7256,166.0,88.77
2023-03-14 18:00:00,Yogurt,4822,436.5,70.19
2023-03-14 19:00:00,Milk,5669,357.0,96.47
2023-03-14 20:00:00,Cheese,9525,330.0,90.16
2023-03-14 21:00:00,ChocoMilk Deluxe,9236,392.0,93.81
2023-03-14 22:00:00,Milk,7240,32.0,98.65
2023-03-14 23:00:00,ChocoMilk Deluxe,8506,475.0,85.37
2023-03-15 00:00:00,Milk,1923,296.0,86.56
2023-03-15 01:00:00,Milk,3610,242.0,88.9
2023-03-15 02:00:00,Yogurt,3752,242.0,99.62
2023-03-15 03:00:00,Milk,9377,171.0,73.66
2023-03-15 04:00:00,ChocoMilk Deluxe,4658,45.0,95.68
2023-03-15 05:00:00,Cheese,4561,219.0,90.17
2023-03-15 06:00:00,Cheese,8095,161.0,94.64
2023-03-15 07:00:00,Unicorn Cheese,5774,0.0,100.0
2023-03-15 08:00:00,Cheese,4237,205.0,91.97
2023-03-15 09:00:00,Yogurt,2730,329.0,92.27
2023-03-15 10:00:00,Yogurt,6190,481.5,72.56
2023-03-15 11:00:00,Milk,3394,433.5,73.15
2023-03-15 12:00:00,Unicorn Cheese,5767,0.0,100.0
2023-03-15 13:00:00,Milk,6154,169.5,75.75
2023-03-15 14:00:00,Unicorn Cheese,4669,0.0,100.0
2023-03-15 15:00:00,Milk,8177,71.0,85.68
2023-03-15 16:00:00,Milk,6955,48.0,85.6
2023-03-15 17:00:00,Milk,2760,337.0,86.85
2023-03-15 18:00:00,ChocoMilk Deluxe,3738,105.0,87.93
2023-03-15 19:00:00,Cheese,2231,270.0,71.19
2023-03-15 20:00:00,Milk,9591,129.0,82.92
2023-03-15 21:00:00,Milk,8859,472.0,92.4
2023-03-15 22:00:00,Yogurt,2414,423.0,75.21
2023-03-15 23:00:00,Yogurt,8842,477.0,72.64
2023-03-16 00:00:00,Yogurt,3980,342.0,92.31
2023-03-16 01:00:00,Milk,7081,72.0,96.53
2023-03-16 02:00:00,Milk,6294,97.0,88.44
2023-03-16 03:00:00,Yogurt,8454,393.0,72.47
2023-03-16 04:00:00,Cheese,6842,336.0,89.18
2023-03-16 05:00:00,Cheese,4228,28.5,70.14
2023-03-16 06:00:00,Milk,1253,3.0,97.01
2023-03-16 07:00:00,ChocoMilk Deluxe,4713,161.0,89.95
2023-03-16 08:00:00,Milk,3599,81.0,96.12
2023-03-16 09:00:00,ChocoMilk Deluxe,9333,58.0,92.23
2023-03-16 10:00:00,Cheese,6836,79.0,92.99
2023-03-16 11:00:00,Milk,9428,618.0,70.79
2023-03-16 12:00:00,ChocoMilk Deluxe,7068,470.0,83.69
2023-03-16 13:00:00,Yogurt,3281,376.0,96.19
2023-03-16 14:00:00,ChocoMilk Deluxe,3919,451.0,81.36
2023-03-16 15:00:00,Milk,5091,519.0,75.36
2023-03-16 16:00:00,Cheese,6048,501.0,73.1
2023-03-16 17:00:00,Milk,9767,344.0,98.67
2023-03-16 18:00:00,Cheese,2990,739.5,74.86
2023-03-16 19:00:00,Milk,9260,51.0,76.94
2023-03-16 20:00:00,Yogurt,8576,169.0,85.13
2023-03-16 21:00:00,Cheese,5609,164.0,97.7
2023-03-16 22:00:00,ChocoMilk Deluxe,2687,184.0,92.69
2023-03-16 23:00:00,Yogurt,9752,441.0,95.75
2023-03-17 00:00:00,ChocoMilk Deluxe,9338,43.0,97.29
2023-03-17 01:00:00,Yogurt,4663,16.0,92.94
2023-03-17 02:00:00,Yogurt,6496,252.0,78.85
2023-03-17 03:00:00,Yogurt,2091,564.0,76.19
2023-03-17 04:00:00,Milk,4275,146.0,93.84
2023-03-17 05:00:00,ChocoMilk Deluxe,5356,94.0,81.32
2023-03-17 06:00:00,Yogurt,3051,185.0,95.34
2023-03-17 07:00:00,Yogurt,8687,369.0,86.82
2023-03-17 08:00:00,Yogurt,2754,7.0,96.81
2023-03-17 09:00:00,ChocoMilk Deluxe,3069,327.0,79.56
2023-03-17 10:00:00,Cheese,1068,67.0,85.31
2023-03-17 11:00:00,Cheese,9487,489.0,79.55
2023-03-17 12:00:00,Milk,3041,419.0,93.39
2023-03-17 13:00:00,Unicorn Cheese,5231,0.0,100.0
2023-03-17 14:00:00,ChocoMilk Deluxe,4501,67.0,81.03
2023-03-17 15:00:00,Yogurt,9201,262.0,82.6
2023-03-17 16:00:00,Milk,6436,598.5,75.51
2023-03-17 17:00:00,Yogurt,6842,235.0,92.93
2023-03-17 18:00:00,Yogurt,5073,337.0,85.95
2023-03-17 19:00:00,Milk,6022,60.0,74.22
2023-03-17 20:00:00,ChocoMilk Deluxe,7912,186.0,88.3
2023-03-17 21:00:00,Milk,7232,123.0,97.45
2023-03-17 22:00:00,Yogurt,7165,415.0,91.85
2023-03-17 23:00:00,Milk,4036,96.0,90.54
2023-03-18 00:00:00,Yogurt,3330,176.0,89.82
2023-03-18 01:00:00,ChocoMilk Deluxe,5996,684.0,70.39
2023-03-18 02:00:00,Milk,6334,309.0,90.27
2023-03-18 03:00:00,ChocoMilk Deluxe,6350,681.0,73.24
2023-03-18 04:00:00,ChocoMilk Deluxe,3468,417.0,78.66
2023-03-18 05:00:00,Milk,9776,493.5,70.23
2023-03-18 06:00:00,Milk,2344,71.0,94.64
2023-03-18 07:00:00,Milk,9830,10.0,88.4
2023-03-18 08:00:00,Yogurt,9011,439.0,82.19
2023-03-18 09:00:00,Yogurt,8849,143.0,93.07
2023-03-18 10:00:00,Yogurt,5710,134.0,83.73
2023-03-18 11:00:00,Cheese,8476,261.0,90.03
2023-03-18 12:00:00,Cheese,3301,340.0,95.91
2023-03-18 13:00:00,ChocoMilk Deluxe,2562,367.0,85.29
2023-03-18 14:00:00,Milk,2656,323.0,86.43
2023-03-18 15:00:00,Cheese,3333,135.0,98.4
2023-03-18 16:00:00,Milk,5593,394.5,77.9
2023-03-18 17:00:00,Cheese,9227,218.0,97.07
2023-03-18 18:00:00,Yogurt,5736,129.0,83.31
2023-03-18 19:00:00,Cheese,9449,121.5,78.67
2023-03-18 20:00:00,Milk,5000,456.0,83.91
2023-03-18 21:00:00,Yogurt,3621,320.0,89.74
2023-03-18 22:00:00,Yogurt,3269,170.0,87.88
2023-03-18 23:00:00,Yogurt,2480,448.0,88.87
2023-03-19 00:00:00,Unicorn Cheese,4227,0.0,100.0
2023-03-19 01:00:00,Cheese,2620,696.0,72.34
2023-03-19 02:00:00,Milk,4742,80.0,99.35
2023-03-19 03:00:00,Yogurt,9792,49.0,82.35
2023-03-19 04:00:00,ChocoMilk Deluxe,9193,501.0,75.92
2023-03-19 05:00:00,ChocoMilk Deluxe,1810,111.0,97.44
2023-03-19 06:00:00,ChocoMilk Deluxe,7771,181.0,98.95
2023-03-19 07:00:00,Cheese,6742,497.0,83.92
2023-03-19 08:00:00,Yogurt,1880,466.5,72.3
2023-03-19 09:00:00,Cheese,4559,37.0,93.77
2023-03-19 10:00:00,Milk,3398,254.0,84.03
2023-03-19 11:00:00,Cheese,4297,365.0,83.22
2023-03-19 12:00:00,Milk,1094,642.0,74.93
2023-03-19 13:00:00,Cheese,9311,607.5,78.79
2023-03-19 14:00:00,Cheese,1451,334.0,88.31
2023-03-19 15:00:00,Cheese,5498,171.0,85.74
2023-03-19 16:00:00,Cheese,7605,453.0,80.57
2023-03-19 17:00:00,Milk,1881,583.5,71.15
2023-03-19 18:00:00,Cheese,8671,726.0,74.31
2023-03-19 19:00:00,ChocoMilk Deluxe,1023,466.5,78.66
2023-03-19 20:00:00,Milk,9098,73.5,75.6
2023-03-19 21:00:00,ChocoMilk Deluxe,8245,453.0,79.98
2023-03-19 22:00:00,Cheese,4764,1.0,80.64
2023-03-19 23:00:00,ChocoMilk Deluxe,3409,465.0,98.25
2023-03-20 00:00:00,ChocoMilk Deluxe,2062,319.5,76.26
2023-03-20 01:00:00,Yogurt,8579,311.0,86.01
2023-03-20 02:00:00,Cheese,8847,11.0,81.19
2023-03-20 03:00:00,ChocoMilk Deluxe,6639,334.5,71.89
2023-03-20 04:00:00,Cheese,1967,679.5,71.31
2023-03-20 05:00:00,Yogurt,6432,544.5,74.97
2023-03-20 06:00:00,Yogurt,2266,610.5,71.33
2023-03-20 07:00:00,Cheese,9962,352.0,89.43
2023-03-20 08:00:00,ChocoMilk Deluxe,2760,36.0,87.33
2023-03-20 09:00:00,Cheese,1380,180.0,97.78
2023-03-20 10:00:00,ChocoMilk Deluxe,2050,480.0,93.05
2023-03-20 11:00:00,Milk,5864,203.0,89.87
2023-03-20 12:00:00,ChocoMilk Deluxe,3027,356.0,81.19
2023-03-20 13:00:00,Cheese,2886,181.0,88.47
2023-03-20 14:00:00,Cheese,3030,739.5,75.28
2023-03-20 15:00:00,Yogurt,1841,242.0,89.21
2023-03-20 16:00:00,Cheese,3563,75.0,75.46
2023-03-20 17:00:00,ChocoMilk Deluxe,8512,379.0,84.15
2023-03-20 18:00:00,Milk,5923,309.0,76.86
2023-03-20 19:00:00,ChocoMilk Deluxe,3155,513.0,76.36
2023-03-20 20:00:00,ChocoMilk Deluxe,7406,448.0,84.74
2023-03-20 21:00:00,Yogurt,7337,292.0,95.08
2023-03-20 22:00:00,Milk,5473,443.0,88.19
2023-03-20 23:00:00,Unicorn Cheese,8427,0.0,100.0
2023-03-21 00:00:00,ChocoMilk Deluxe,2743,97.0,97.73
2023-03-21 01:00:00,Yogurt,4172,708.0,78.16
2023-03-21 02:00:00,ChocoMilk Deluxe,1316,474.0,92.35
2023-03-21 03:00:00,Yogurt,9516,95.0,83.25
2023-03-21 04:00:00,Yogurt,7915,230.0,96.85
2023-03-21 05:00:00,Cheese,8161,304.0,96.15
2023-03-21 06:00:00,Cheese,5933,138.0,85.16
2023-03-21 07:00:00,Milk,4429,714.0,74.78
2023-03-21 08:00:00,Cheese,7556,399.0,72.49
2023-03-21 09:00:00,Unicorn Cheese,9042,0.0,100.0
2023-03-21 10:00:00,Yogurt,1720,6.0,99.32
2023-03-21 11:00:00,Milk,8798,375.0,81.72
2023-03-21 12:00:00,Cheese,4594,70.0,93.92
2023-03-21 13:00:00,Yogurt,8296,418.0,85.29
2023-03-21 14:00:00,Yogurt,8988,23.0,89.17
2023-03-21 15:00:00,Milk,2215,217.5,70.13
2023-03-21 16:00:00,Yogurt,9479,196.0,97.48
2023-03-21 17:00:00,Cheese,6555,204.0,92.68
2023-03-21 18:00:00,Milk,5815,290.0,98.01
2023-03-21 19:00:00,Yogurt,3858,439.5,72.31
2023-03-21 20:00:00,Yogurt,2997,448.5,74.93
2023-03-21 21:00:00,Yogurt,8854,160.0,88.52
2023-03-21 22:00:00,Milk,9216,233.0,95.6
2023-03-21 23:00:00,Yogurt,6380,120.0,87.25
2023-03-22 00:00:00,ChocoMilk Deluxe,8693,411.0,87.29
2023-03-22 01:00:00,Milk,2167,214.0,90.65
2023-03-22 02:00:00,Yogurt,1128,286.0,98.83
2023-03-22 03:00:00,Cheese,7415,159.0,92.91
2023-03-22 04:00:00,Yogurt,5790,130.0,85.2
2023-03-22 05:00:00,Milk,8532,465.0,87.1
2023-03-22 06:00:00,Yogurt,8071,39.0,89.84
2023-03-22 07:00:00,Milk,5629,163.5,71.89
2023-03-22 08:00:00,Cheese,3094,132.0,91.97
2023-03-22 09:00:00,Yogurt,9628,180.0,88.31
2023-03-22 10:00:00,Yogurt,9917,451.5,72.28
2023-03-22 11:00:00,Milk,4553,320.0,94.61
2023-03-22 12:00:00,Cheese,1578,192.0,75.29
2023-03-22 13:00:00,Yogurt,1459,204.0,72.16
2023-03-22 14:00:00,Cheese,6703,128.0,89.35
2023-03-22 15:00:00,Milk,8685,359.0,86.05
2023-03-22 16:00:00,Milk,9019,94.0,97.48
2023-03-22 17:00:00,Unicorn Cheese,2578,0.0,100.0
2023-03-22 18:00:00,Milk,6468,495.0,82.57
2023-03-22 19:00:00,Yogurt,4844,178.5,70.9
2023-03-22 20:00:00,Milk,1914,183.0,90.17
2023-03-22 21:00:00,Cheese,5134,232.0,94.62
2023-03-22 22:00:00,Cheese,1336,86.0,98.12
2023-03-22 23:00:00,Cheese,6551,235.0,99.48
2023-03-23 00:00:00,Yogurt,4451,374.0,81.8
2023-03-23 01:00:00,Cheese,2890,24.0,77.04
2023-03-23 02:00:00,Milk,2507,2.0,85.76
2023-03-23 03:00:00,ChocoMilk Deluxe,9377,211.0,90.98
2023-03-23 04:00:00,ChocoMilk Deluxe,5917,345.0,92.19
2023-03-23 05:00:00,Yogurt,2526,266.0,83.53
2023-03-23 06:00:00,Yogurt,2779,126.0,84.08
2023-03-23 07:00:00,ChocoMilk Deluxe,8979,658.5,79.86
2023-03-23 08:00:00,Cheese,9045,476.0,99.59
2023-03-23 09:00:00,ChocoMilk Deluxe,7182,108.0,97.02
2023-03-23 10:00:00,Cheese,1687,194.0,99.66
2023-03-23 11:00:00,Milk,9970,266.0,99.57
2023-03-23 12:00:00,Cheese,5035,157.0,87.53
2023-03-23 13:00:00,Yogurt,9446,106.0,87.77
2023-03-23 14:00:00,Milk,3853,7.0,84.37
2023-03-23 15:00:00,Milk,3153,149.0,88.62
2023-03-23 16:00:00,Cheese,9762,562.5,73.05
2023-03-23 17:00:00,Yogurt,1263,8.0,84.31
2023-03-23 18:00:00,Yogurt,3067,52.0,90.94
2023-03-23 19:00:00,Cheese,6174,393.0,78.17
2023-03-23 20:00:00,Milk,3996,62.0,86.81
2023-03-23 21:00:00,Cheese,3871,334.0,97.44
2023-03-23 22:00:00,Yogurt,9425,248.0,87.98
2023-03-23 23:00:00,Yogurt,1310,7.0,84.34
2023-03-24 00:00:00,Cheese,3340,351.0,72.85
2023-03-24 01:00:00,Yogurt,9561,367.0,80.38
2023-03-24 02:00:00,Milk,6244,333.0,97.44
2023-03-24 03:00:00,Milk,5857,260.0,83.17
2023-03-24 04:00:00,Cheese,3989,553.5,77.07
2023-03-24 05:00:00,Yogurt,9126,239.0,91.97
2023-03-24 06:00:00,ChocoMilk Deluxe,4382,32.0,86.29
2023-03-24 07:00:00,Yogurt,8739,315.0,70.98
2023-03-24 08:00:00,ChocoMilk Deluxe,7609,318.0,83.12
2023-03-24 09:00:00,Yogurt,1666,283.0,86.47
2023-03-24 10:00:00,Cheese,6785,117.0,96.39
2023-03-24 11:00:00,Milk,7317,498.0,74.86
2023-03-24 12:00:00,Yogurt,9616,304.0,89.48
2023-03-24 13:00:00,Yogurt,4730,375.0,88.01
2023-03-24 14:00:00,ChocoMilk Deluxe,9996,437.0,99.82
2023-03-24 15:00:00,Milk,7425,350.0,99.83
2023-03-24 16:00:00,Milk,4653,307.0,90.63
2023-03-24 17:00:00,Cheese,3524,285.0,79.45
2023-03-24 18:00:00,Yogurt,9192,56.0,94.17
2023-03-24 19:00:00,ChocoMilk Deluxe,5814,32.0,93.33
2023-03-24 20:00:00,Milk,7249,454.0,87.3
2023-03-24 21:00:00,Milk,9857,712.5,73.43
2023-03-24 22:00:00,Milk,3628,71.0,91.92
2023-03-24 23:00:00,Yogurt,5921,258.0,71.21
2023-03-25 00:00:00,Yogurt,5925,50.0,82.71
2023-03-25 01:00:00,Yogurt,1342,363.0,96.6
2023-03-25 02:00:00,Cheese,5119,556.5,78.31
2023-03-25 03:00:00,Yogurt,6743,125.0,99.06
2023-03-25 04:00:00,Cheese,5382,50.0,96.55
2023-03-25 05:00:00,Yogurt,1631,117.0,95.4
2023-03-25 06:00:00,Milk,5416,440.0,99.12
2023-03-25 07:00:00,Yogurt,1340,159.0,96.56
2023-03-25 08:00:00,ChocoMilk Deluxe,4601,354.0,99.36
2023-03-25 09:00:00,Unicorn Cheese,6674,0.0,100.0
2023-03-25 10:00:00,Milk,5846,124.5,78.99
2023-03-25 11:00:00,Yogurt,9924,230.0,86.56
2023-03-25 12:00:00,Milk,6826,347.0,90.57
2023-03-25 13:00:00,ChocoMilk Deluxe,6594,175.5,78.9
2023-03-25 14:00:00,Cheese,5956,382.5,73.61
2023-03-25 15:00:00,ChocoMilk Deluxe,5727,276.0,95.17
2023-03-25 16:00:00,Unicorn Cheese,9500,0.0,100.0
2023-03-25 17:00:00,Cheese,8884,439.0,99.71
2023-03-25 18:00:00,Cheese,4660,176.0,98.78
2023-03-25 19:00:00,Milk,4724,127.5,74.98
2023-03-25 20:00:00,Milk,2787,664.5,79.18
2023-03-25 21:00:00,Milk,7057,461.0,86.67
2023-03-25 22:00:00,ChocoMilk Deluxe,7843,37.0,89.55
2023-03-25 23:00:00,Milk,4791,311.0,96.24
2023-03-26 00:00:00,Yogurt,4492,371.0,95.28
2023-03-26 01:00:00,Unicorn Cheese,7816,0.0,100.0
2023-03-26 02:00:00,Milk,3600,206.0,86.22
2023-03-26 03:00:00,Milk,1630,130.0,90.93
2023-03-26 04:00:00,Yogurt,6759,203.0,80.35
2023-03-26 05:00:00,ChocoMilk Deluxe,4637,123.0,83.46
2023-03-26 06:00:00,Cheese,7494,498.0,84.6
2023-03-26 07:00:00,Cheese,5018,123.0,91.99
2023-03-26 08:00:00,Cheese,3341,475.0,99.21
2023-03-26 09:00:00,Yogurt,8336,139.0,82.86
2023-03-26 10:00:00,Cheese,5332,247.5,70.42
2023-03-26 11:00:00,ChocoMilk Deluxe,7581,339.0,83.33
2023-03-26 12:00:00,Milk,1713,61.0,82.56
2023-03-26 13:00:00,Cheese,8819,304.0,95.95
2023-03-26 14:00:00,Milk,5733,310.0,85.3
2023-03-26 15:00:00,Yogurt,6690,16.0,87.81
2023-03-26 16:00:00,Milk,1290,282.0,98.32
2023-03-26 17:00:00,Cheese,9294,231.0,96.7
2023-03-26 18:00:00,Unicorn Cheese,2255,0.0,100.0
2023-03-26 19:00:00,Unicorn Cheese,2270,0.0,100.0
2023-03-26 20:00:00,ChocoMilk Deluxe,8874,414.0,71.42
2023-03-26 21:00:00,Cheese,3672,212.0,90.52
2023-03-26 22:00:00,ChocoMilk Deluxe,2361,52.0,93.2
2023-03-26 23:00:00,Yogurt,9747,520.5,76.55
2023-03-27 00:00:00,Cheese,8352,90.0,99.48
2023-03-27 01:00:00,Cheese,1825,41.0,87.76
2023-03-27 02:00:00,Milk,6561,392.0,89.08
2023-03-27 03:00:00,Milk,8961,479.0,81.55
2023-03-27 04:00:00,Yogurt,2117,550.5,74.14
2023-03-27 05:00:00,Cheese,4366,558.0,72.95
2023-03-27 06:00:00,ChocoMilk Deluxe,7581,323.0,89.75
2023-03-27 07:00:00,Cheese,3503,438.0,77.26
2023-03-27 08:00:00,Cheese,6519,673.5,78.2
2023-03-27 09:00:00,Cheese,5964,307.5,74.6
2023-03-27 10:00:00,Milk,5600,280.5,71.15
2023-03-27 11:00:00,Unicorn Cheese,9024,0.0,100.0
2023-03-27 12:00:00,Milk,2030,325.0,88.61
2023-03-27 13:00:00,Yogurt,3594,457.5,72.74
2023-03-27 14:00:00,Yogurt,7281,336.0,70.67
2023-03-27 15:00:00,ChocoMilk Deluxe,7965,682.5,72.46
2023-03-27 16:00:00,Milk,2587,325.5,74.66
2023-03-27 17:00:00,Yogurt,5192,205.0,93.19
2023-03-27 18:00:00,Yogurt,5962,385.0,99.76
2023-03-27 19:00:00,Yogurt,3634,92.0,93.77
2023-03-27 20:00:00,Milk,8267,381.0,77.35
2023-03-27 21:00:00,Yogurt,3581,90.0,79.41
2023-03-27 22:00:00,Yogurt,8557,204.0,80.59
2023-03-27 23:00:00,Unicorn Cheese,3294,0.0,100.0
2023-03-28 00:00:00,Milk,9359,375.0,82.56
2023-03-28 01:00:00,ChocoMilk Deluxe,5225,462.0,84.86
2023-03-28 02:00:00,Yogurt,6688,269.0,93.13
2023-03-28 03:00:00,Yogurt,2517,5.0,97.62
2023-03-28 04:00:00,ChocoMilk Deluxe,1484,152.0,97.35
2023-03-28 05:00:00,Cheese,1360,562.5,72.29
2023-03-28 06:00:00,Milk,7973,63.0,83.58
2023-03-28 07:00:00,Cheese,7150,51.0,85.9
2023-03-28 08:00:00,ChocoMilk Deluxe,9990,125.0,98.49
2023-03-28 09:00:00,Milk,5158,457.0,87.71
2023-03-28 10:00:00,Yogurt,3710,384.0,93.92
2023-03-28 11:00:00,Milk,4782,7.5,75.53
2023-03-28 12:00:00,Yogurt,2248,375.0,86.37
2023-03-28 13:00:00,ChocoMilk Deluxe,1177,342.0,95.84
2023-03-28 14:00:00,Milk,9465,168.0,95.36
2023-03-28 15:00:00,ChocoMilk Deluxe,9758,471.0,70.82
2023-03-28 16:00:00,Cheese,2499,34.0,97.05
2023-03-28 17:00:00,ChocoMilk Deluxe,1983,741.0,79.16
2023-03-28 18:00:00,Cheese,5930,91.0,90.51
2023-03-28 19:00:00,Cheese,7612,416.0,87.16
2023-03-28 20:00:00,Cheese,5122,455.0,93.24
2023-03-28 21:00:00,ChocoMilk Deluxe,6931,180.0,79.73
2023-03-28 22:00:00,Cheese,2138,445.0,82.04
2023-03-28 23:00:00,Milk,9999,444.0,82.45
2023-03-29 00:00:00,Milk,5103,446.0,95.46
2023-03-29 01:00:00,Milk,2101,24.0,71.63
2023-03-29 02:00:00,Yogurt,5579,252.0,70.78
2023-03-29 03:00:00,Cheese,7000,303.0,80.88
2023-03-29 04:00:00,ChocoMilk Deluxe,9670,490.0,88.03
2023-03-29 05:00:00,ChocoMilk Deluxe,9051,376.0,90.55
2023-03-29 06:00:00,Milk,6475,322.0,90.72
2023-03-29 07:00:00,Yogurt,1516,356.0,80.45
2023-03-29 08:00:00,Cheese,6975,220.5,76.15
2023-03-29 09:00:00,Milk,5249,691.5,74.15
2023-03-29 10:00:00,Cheese,2839,562.5,70.9
2023-03-29 11:00:00,Milk,6872,141.0,78.26
2023-03-29 12:00:00,Yogurt,9931,329.0,98.9
2023-03-29 13:00:00,Milk,2348,381.0,77.4
2023-03-29 14:00:00,Cheese,6339,321.0,73.86
2023-03-29 15:00:00,Yogurt,4839,197.0,86.56
2023-03-29 16:00:00,Cheese,2181,255.0,94.48
2023-03-29 17:00:00,Cheese,2407,482.0,87.17
2023-03-29 18:00:00,Milk,7023,30.0,72.66
2023-03-29 19:00:00,Milk,5635,450.0,72.13
2023-03-29 20:00:00,Milk,7274,411.0,87.58
2023-03-29 21:00:00,Yogurt,2097,325.0,85.63
2023-03-29 22:00:00,Cheese,9048,44.0,99.28
2023-03-29 23:00:00,Milk,8623,487.0,84.17
2023-03-30 00:00:00,Cheese,2886,92.0,95.0
2023-03-30 01:00:00,Milk,1563,556.5,71.68
2023-03-30 02:00:00,Yogurt,3646,409.5,76.67
2023-03-30 03:00:00,Yogurt,9913,426.0,96.52
2023-03-30 04:00:00,Cheese,2387,493.0,95.07
2023-03-30 05:00:00,Yogurt,7917,475.0,87.37
2023-03-30 06:00:00,Yogurt,2205,648.0,73.99
2023-03-30 07:00:00,Cheese,7893,188.0,98.86
2023-03-30 08:00:00,Cheese,2982,243.0,75.74
2023-03-30 09:00:00,Yogurt,4513,277.0,92.83
2023-03-30 10:00:00,Unicorn Cheese,6391,0.0,100.0
2023-03-30 11:00:00,Milk,5968,83.0,96.72
2023-03-30 12:00:00,Cheese,1187,30.0,81.06
2023-03-30 13:00:00,Milk,9040,286.5,79.07
2023-03-30 14:00:00,Milk,9106,2.0,96.39
2023-03-30 15:00:00,Cheese,1670,441.0,94.55
2023-03-30 16:00:00,Unicorn Cheese,6725,0.0,100.0
2023-03-30 17:00:00,Cheese,9351,9.0,77.11
2023-03-30 18:00:00,Unicorn Cheese,6797,0.0,100.0
2023-03-30 19:00:00,Cheese,5006,99.0,87.27
2023-03-30 20:00:00,Yogurt,6908,73.0,86.69
2023-03-30 21:00:00,Yogurt,9105,181.0,84.86
2023-03-30 22:00:00,ChocoMilk Deluxe,3949,372.0,93.45
2023-03-30 23:00:00,ChocoMilk Deluxe,9408,181.0,85.22
2023-03-31 00:00:00,Yogurt,7217,429.0,80.86
